adult,budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,collection_name,collection_id,genre_ids,production_companies_ids,actor_1_name,actor_1_gender,actor_1_id,actor_2_name,actor_2_gender,actor_2_id,actor_3_name,actor_3_gender,actor_3_id,actor_4_name,actor_4_gender,actor_4_id,actor_5_name,actor_5_gender,actor_5_id,director_name,director_gender,director_id,keyword_1_name,keyword_1_id,keyword_2_name,keyword_2_id,keyword_3_name,keyword_3_id,keyword_4_name,keyword_4_id,keyword_5_name,keyword_5_id
False,0,"Drama, Mystery, Thriller",1052,en,10.59036,"Bridge Films, Metro-Goldwyn-Mayer (MGM), Carlo Ponti Production","GB, US, IT",1966-12-18,0.0,111.0,English,Blow-Up,7.3,227.0,,,"18, 9648, 53","650, 8411, 60762",David Hemmings,2,15196,Vanessa Redgrave,1,13333,Sarah Miles,1,15197,John Castle,2,15198,Veruschka von Lehndorff,1,15199,Michelangelo Antonioni,2,15189,london england,212,photographer,1003,burglar,1437,tennis,1488,loss of sense of reality,1565
False,8200000,"Drama, Family, Music, Romance",1788,en,10.403992,"Paramount Pictures, IndieProd Company Productions",US,1984-02-17,80035402.0,107.0,English,Footloose,6.4,525.0,,,"18, 10751, 10402, 10749","4, 959",Kevin Bacon,2,4724,John Lithgow,2,12074,Dianne Wiest,1,1902,Chris Penn,2,2969,Lori Singer,1,26456,Herbert Ross,0,18378,dancing,246,dancer,733,dance,1691,music,6027,dance teacher,207010
False,75000000,"Adventure, Action, Science Fiction",36657,en,0.954467,"Twentieth Century Fox Film Corporation, Donners' Company, Bad Hat Harry Productions, Marvel Enterprises, Springwood Productions, Genetics Productions",US,2000-07-13,296339527.0,104.0,English,X-Men,6.8,4172.0,X-Men Collection,748,"12, 28, 878","306, 431, 9168, 19551, 22969, 22970",Patrick Stewart,2,2387,Hugh Jackman,2,6968,Ian McKellen,2,1327,Halle Berry,1,4587,Famke Janssen,1,10696,Bryan Singer,2,9032,mutant,1852,marvel comic,8828,superhero,9715,based on comic,9717,superhuman,10761
False,100000000,"Drama, Horror, Mystery, Thriller",2655,en,9.500497,"DreamWorks SKG, Twentieth Century Fox Film Corporation, ImageMovers",US,2000-07-21,155464351.0,130.0,English,What Lies Beneath,6.3,504.0,,,"18, 27, 9648, 53","27, 306, 11395",Harrison Ford,2,3,Michelle Pfeiffer,1,1160,Diana Scarwid,1,2958,James Remar,2,1736,Miranda Otto,1,502,Robert Zemeckis,2,24,secret,1328,haunted house,3358,ouija board,10112,haunting,10224,missing girl,11169
False,30000000,"Adventure, Fantasy, Animation, Science Fiction, Family",12599,ja,7.554848,"TV Tokyo, Warner Bro. Japan, 4Kids Entertainment, Oriental Light and Magic, Nintendo, GAME FREAKS, Creatures","JP, US",1999-07-17,133949270.0,84.0,"日本語, English",Pokémon: The Movie 2000,6.4,201.0,Pokémon Collection,34055,"12, 14, 16, 878, 10751","3034, 3627, 4570, 5372, 12288, 12306, 12307",Veronica Taylor,1,67830,Rachael Lillis,1,67832,Ed Paul,0,1567580,Ikue Ōtani,1,73044,Eric Stuart,2,67833,Michael Haigney,2,65428,bird,2646,collector,4295,fighter,6211,duel,12965,nature,18330
False,0,"Crime, Drama, Mystery, Thriller",93,en,9.473772,Columbia Pictures,US,1959-07-01,0.0,160.0,English,Anatomy of a Murder,7.7,207.0,,,"80, 18, 9648, 53",5,James Stewart,2,854,Lee Remick,1,855,Ben Gazzara,2,856,Arthur O'Connell,2,857,Eve Arden,1,860,Otto Preminger,2,834,rape,570,adultery,596,jealousy,931,michigan,933,judge,934
False,35000000,Comedy,10276,en,11.787942,"Touchwood Pacific Partners 1, Touchstone Pictures",US,1991-05-17,63710000.0,100.0,English,What About Bob?,6.7,265.0,,,35,"8830, 9195",Bill Murray,2,1532,Richard Dreyfuss,2,3037,Julie Hagerty,1,14415,Charlie Korsmo,2,13389,Kathryn Erbe,1,49824,Frank Oz,2,7908,desperation,1333,idiot,2415,neurosis,2835,psychiatrist,15106,family holiday,33694
False,2000000,Comedy,11624,en,5.378481,United Artists,US,1972-08-06,18016290.0,88.0,"English, Italiano",Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,218.0,,,35,60,Woody Allen,2,1243,John Carradine,2,8516,Lou Jacobi,2,23708,Louise Lasser,1,9565,Anthony Quayle,2,14371,Woody Allen,2,1243,transsexuality,571,perversity,2376,sperm,2700,orgasm,3201,sodomy,6444
False,3000000,"History, Comedy",11686,en,5.165666,United Artists,US,1975-06-10,20173742.0,85.0,English,Love and Death,7.5,176.0,,,"36, 35",60,Woody Allen,2,1243,Diane Keaton,1,3092,Georges Adet,0,70257,Frank Adu,2,1042,Edmond Ardisson,2,114346,Woody Allen,2,1243,napoleon,4381,execution,13129,anarchic comedy,236316,,,,
False,84000000,"Fantasy, Comedy, Romance, Science Fiction",12107,en,6.671316,"Imagine Entertainment, Universal Pictures",US,2000-07-27,123307945.0,106.0,English,Nutty Professor II: The Klumps,4.7,338.0,The Nutty Professor Collection,86028,"14, 35, 10749, 878","23, 33",Eddie Murphy,2,776,Janet Jackson,1,54421,Larry Miller,2,1211,John Ales,2,64343,Richard Gant,2,16662,Peter Segal,2,13426,alter ego,9181,mad scientist,10125,family,18035,dean,160450,duringcreditsstinger,179431
False,65000000,"Drama, Romance",10641,en,7.420422,"Lakeshore Entertainment, Metro-Goldwyn-Mayer (MGM)",US,2000-08-11,0.0,103.0,English,Autumn in New York,5.7,144.0,,,"18, 10749","126, 8411",Richard Gere,2,1205,Winona Ryder,1,1920,Anthony LaPaglia,2,57829,Elaine Stritch,1,36802,Vera Farmiga,1,21657,Joan Chen,1,6720,new love,1605,love of one's life,2038,unexpected happiness,2203,dying and death,3737,success,3836
False,45000000,"Comedy, Drama, Music, Romance",6282,en,15.650836,"Jerry Bruckheimer Films, Touchstone Pictures",US,2000-07-30,113916474.0,100.0,English,Coyote Ugly,5.8,590.0,,,"35, 18, 10402, 10749","130, 9195",Piper Perabo,1,15555,Adam Garcia,2,28472,John Goodman,2,1230,Izabella Miko,1,59592,Tyra Banks,1,77897,David McNally,2,48980,bar,1010,musical,4344,beautiful woman,9767,,,,
False,95000000,"Action, Science Fiction, Thriller",9383,en,7.912103,"Columbia Pictures Corporation, Global Entertainment Productions GmbH & Company Medien KG","DE, US",2000-08-04,190213455.0,112.0,English,Hollow Man,5.6,645.0,Hollow Man Collection,166376,"28, 878, 53","441, 9269",Kevin Bacon,2,4724,Elisabeth Shue,1,1951,Josh Brolin,2,16851,Kim Dickens,1,21165,Rhona Mitra,1,25702,Paul Verhoeven,2,10491,killing,627,human experimentation,4005,scientist,14760,invisible man,160130,science experiment,198781
False,65000000,"Action, Adventure, Thriller",5551,en,7.45761,"Village Roadshow Pictures, Malpaso Productions, Mad Chance, Warner Bros., Clipsal Films, Digital Image Associates",US,2000-07-31,128884132.0,130.0,English,Space Cowboys,6.3,407.0,,,"28, 12, 53","79, 171, 1757, 6194, 10566, 76068",Clint Eastwood,2,190,Tommy Lee Jones,2,2176,Donald Sutherland,2,55636,James Garner,2,16896,James Cromwell,2,2505,Clint Eastwood,2,190,nasa,1432,space travel,3801,astronaut,14626,elderly,172971,,
False,10000000,"Crime, Comedy",2360,en,5.13955,"Fine Line Features, Homerun Productions, Portman Entertainment Group, Rich Pickings, Sky Pictures, Wave Pictures","FR, GB",2000-01-24,26330482.0,93.0,"Français, English",Saving Grace,6.3,115.0,,,"80, 35","8, 1094, 1095, 1096, 1097, 1098",Brenda Blethyn,1,4154,Craig Ferguson,2,24264,Martin Clunes,2,22159,Tchéky Karyo,2,10698,Jamie Foreman,2,3543,Nigel Cole,2,24248,drug dealer,2231,greenhouse,4168,police,6149,drug,14964,hoodlum,160488
False,4000000,"Adventure, Comedy, War",11589,en,8.418662,"Katzka-Loeb, Avala Film, Metro-Goldwyn-Mayer (MGM)","RS, US",1970-06-22,5200000.0,144.0,"English, Français, Deutsch",Kelly's Heroes,7.2,191.0,,,"12, 35, 10752","3057, 5940, 8411",Clint Eastwood,2,190,Telly Savalas,2,10169,Don Rickles,2,7167,Carroll O'Connor,2,26512,Donald Sutherland,2,55636,Brian G. Hutton,2,54451,gold,1321,world war ii,1956,armor,2898,campaign,3072,u.s. army,4595
False,3500000,"Fantasy, Horror",26515,en,11.841506,"De Laurentiis Entertainment Group (DEG), Lion Films",US,1988-06-09,4385516.0,86.0,English,Pumpkinhead,5.9,108.0,Pumpkinhead Collection,123256,"14, 27","484, 29393",Lance Henriksen,2,2714,Jeff East,2,53088,John D'Aquino,2,158094,Kimberly Ross,1,147957,Joel Hoffman,2,1020221,Stan Winston,2,60261,witch,616,cabin,3623,death of a child,6712,murder,9826,pumpkin,12198
False,0,"Action, Adventure, Comedy, Drama",11856,en,10.274376,"IndieProd Company Productions, Carolco Pictures",US,1990-08-10,33461269.0,112.0,"English, ",Air America,5.3,146.0,,,"28, 12, 35, 18","959, 14723",Mel Gibson,2,2461,Robert Downey Jr.,2,3223,Nancy Travis,1,18331,Ken Jenkins,2,38570,David Marshall Grant,2,24535,Roger Spottiswoode,2,1724,cia,591,refugee camp,973,pilot,3203,drug smuggle,3391,airplane,3800
False,350000,Horror,13567,en,6.224311,American Eagle,US,1983-11-18,0.0,85.0,English,Sleepaway Camp,6.1,124.0,Sleepaway Camp Collection,47391,27,2775,Felissa Rose,1,74673,Jonathan Tiersten,0,74674,Karen Fields,0,1270519,Christopher Collet,2,114058,Mike Kellin,2,50762,Robert Hiltzik,2,74671,shyness,367,summer camp,5767,murder,9826,gore,10292,serial killer,10714
False,0,"Comedy, Drama, Romance",10860,en,7.14561,"TriStar Pictures, Rastar Films",US,1989-11-15,95904091.0,119.0,English,Steel Magnolias,7.1,146.0,,,"35, 18, 10749","559, 1177",Sally Field,1,35,Dolly Parton,1,67274,Shirley MacLaine,1,4090,Julia Roberts,1,1204,Daryl Hannah,1,589,Herbert Ross,0,18378,southern usa,531,strong woman,2660,beauty,3258,female friendship,5248,based on play or musical,10181
False,0,Comedy,10393,en,13.450661,Warner Bros.,US,2000-08-07,0.0,118.0,English,The Replacements,6.2,207.0,,,35,6194,Keanu Reeves,2,6384,Gene Hackman,2,193,Brooke Langton,1,35980,Orlando Jones,2,18270,Faizon Love,2,62066,Howard Deutch,2,26502,american football,579,strike,4112,sport,6075,coach,8338,misfit,9789
False,33000000,"Horror, Science Fiction, Thriller",8843,en,13.234894,"New Line Cinema, Avery Pix, Radical Media, Katira Productions GmbH & Co. KG, Caro-McLeod","DE, US",2000-08-17,104155843.0,107.0,English,The Cell,6.0,442.0,The Cell Collection,223564,"27, 878, 53","12, 1565, 11152, 26083, 26084",Jennifer Lopez,1,16866,Vincent D'Onofrio,2,7132,Vince Vaughn,2,4937,Marianne Jean-Baptiste,1,17352,Catherine Sutherland,1,56513,Tarsem Singh,2,56512,drowning,793,therapist,2726,virtual reality,4563,serial killer,10714,psychopathy,18130
False,12000000,"Comedy, Crime",37136,en,15.698222,Paramount Pictures,US,1988-12-02,78756177.0,85.0,English,The Naked Gun: From the Files of Police Squad!,7.1,1020.0,Naked Gun Collection,37139,"35, 80",4,Leslie Nielsen,2,7633,Priscilla Presley,1,12949,Ricardo Montalban,2,1793,George Kennedy,2,12950,O.J. Simpson,2,12951,David Zucker,2,12987,baseball,1480,aquarium,2269,queen elisabeth ii,4308,terrorism,13015,illegal drugs,156117
False,23000000,"Comedy, Crime",37137,en,9.794569,Paramount Pictures,US,1991-06-28,86930411.0,85.0,English,The Naked Gun 2½: The Smell of Fear,6.6,556.0,Naked Gun Collection,37139,"35, 80",4,Leslie Nielsen,2,7633,Priscilla Presley,1,12949,George Kennedy,2,12950,O.J. Simpson,2,12951,Robert Goulet,2,128621,David Zucker,2,12987,washington d.c.,521,usa president,840,spoof,11931,the white house,192099,,
False,3100000,"Drama, Western",3110,en,6.63816,Paramount Pictures Corporation,US,1953-04-23,20000000.0,118.0,English,Shane,7.3,143.0,,,"18, 37",7047,Alan Ladd,2,30510,Jean Arthur,1,30210,Van Heflin,2,18803,Brandon De Wilde,2,30511,Jack Palance,2,3785,George Stevens,2,18738,based on novel,818,gun,1419,settler,3591,gunfight,12371,homestead,157930
False,35000000,"Adventure, Fantasy, Action, Science Fiction",9651,en,11.932675,"St. Michael Finance Limited, Artistry Limited, Investors In Industry PLC, Robert Fleming Leasing Limited","GB, US",1984-11-19,14296438.0,124.0,English,Supergirl,4.7,108.0,,,"12, 14, 28, 878","76460, 76461, 76462, 76463",Faye Dunaway,1,6450,Helen Slater,1,33488,Peter O'Toole,2,11390,Hart Bochner,2,7678,Mia Farrow,0,12021,Jeannot Szwarc,2,16187,dc comics,849,magic,2343,laser,3290,love,9673,superhero,9715
False,40000000,"Crime, Action, Adventure",11398,en,9.800232,"Amen Ra Films, Franchise Pictures, Warner Bros., Morgan Creek Productions","CA, US",2000-08-23,30199105.0,117.0,English,The Art of War,5.6,136.0,The Art of War Collection,25410,"80, 28, 12","421, 1403, 6194, 10210",Wesley Snipes,2,10814,Donald Sutherland,2,55636,Maury Chaykin,2,7868,Anne Archer,1,10427,Michael Biehn,2,2712,Christian Duguay,2,25735,china,478,chinese woman,3292,secret agent,4289,conspiracy of murder,5514,united nations,15053
False,28000000,Comedy,1588,en,6.402888,Beacon Communications,US,2000-08-25,90449929.0,98.0,English,Bring It On,5.8,574.0,Bring It On Collection,430186,35,919,Kirsten Dunst,1,205,Jesse Bradford,2,17772,Eliza Dushku,1,13446,Gabrielle Union,1,17773,Huntley Ritter,2,86969,Peyton Reed,2,59026,cheerleader,2920,sport,6075,high school,6270,teenage girl,10809,cheerleading,11672
False,25000000,"Action, Fantasy, Science Fiction",12211,en,11.430964,"Davis-Panzer Productions, Dimension Films",US,2000-09-01,15843608.0,87.0,"English, Français, ",Highlander: Endgame,4.4,107.0,Highlander Collection,8050,"28, 14, 878","2737, 7405",Christopher Lambert,2,38559,Bruce Payne,2,27422,Adrian Paul,2,71900,Donnie Yen,2,1341,Lisa Barbuscia,1,9146,Douglas Aarniokoski,2,71901,loss of lover,1014,antiquary,3095,loss of powers,3861,death of a friend,4959,immortality,4978
False,24000000,"Comedy, Crime, Thriller",10480,en,6.335925,"Gramercy Pictures, USA Films, Intermedia","DE, US",2000-09-08,0.0,108.0,"Español, English",Nurse Betty,5.9,113.0,,,"35, 80, 53","37, 987, 8856",Renée Zellweger,1,9137,Morgan Freeman,2,192,Chris Rock,2,2632,Greg Kinnear,2,17141,Aaron Eckhart,2,6383,Neil LaBute,2,58689,independent film,10183,native american,10322,violence,14819,soap opera,168622,used car dealer,168637
False,33000000,"Mystery, Thriller",10685,en,6.173059,Universal Pictures,US,2000-09-08,0.0,96.0,"Tiếng Việt, English",The Watcher,5.0,112.0,,,"9648, 53",33,James Spader,2,13548,Keanu Reeves,2,6384,Marisa Tomei,1,3141,Ernie Hudson,2,8874,Chris Ellis,2,8191,Joe Charbanic,2,66604,chicago,520,fbi,1812,menace,2250,covered investigation,3877,state of emergency,4633
False,8500000,"Action, Crime, Drama, Thriller",1619,en,6.03633,,US,2000-09-08,19125401.0,119.0,"English, Français",The Way of the Gun,6.4,106.0,,,"28, 80, 18, 53",,Benicio del Toro,2,1121,Ryan Phillippe,2,11864,Juliette Lewis,1,3196,James Caan,2,3085,Taye Diggs,2,17637,Christopher McQuarrie,2,9033,gunslinger,75,mexico,534,hotel,612,ransom,1336,mexican standoff,1666
False,60000000,"Drama, Music",786,en,9.086699,"Columbia Pictures, Vinyl Films, DreamWorks Pictures",US,2000-09-15,47383689.0,122.0,English,Almost Famous,7.4,807.0,,,"18, 10402","5, 485, 7293",Kate Hudson,1,11661,Billy Crudup,2,8289,Frances McDormand,1,3910,Jason Lee,2,11662,Patrick Fugit,2,11663,Cameron Crowe,2,11649,hotel room,922,san diego,1768,drug addiction,1803,stewardess,2080,overdose,2635
False,25000000,"Mystery, Thriller",10562,en,11.839267,"Revelations Entertainment, TF1 International",US,2000-09-24,260562.0,110.0,"English, Italiano, Español",Under Suspicion,6.4,104.0,,,"9648, 53","906, 7799",Gene Hackman,2,193,Morgan Freeman,2,192,Thomas Jane,2,11155,Monica Bellucci,1,28782,Nydia Caro,0,555134,Stephen Hopkins,2,2042,rape,570,suspicion of murder,2619,jogging,6921,sexual murder,7098,suspense,9937
False,14000000,Horror,12212,en,12.243528,"Original Film, Phoenix Pictures, Canal+ Droits Audiovisuels","CA, US",2000-09-19,38574362.0,97.0,English,Urban Legends: Final Cut,4.4,102.0,Urban Legend,52760,27,"333, 11317, 53473",Jennifer Morrison,1,41421,Matthew Davis,2,56045,Loretta Devine,1,18284,Hart Bochner,2,7678,Anthony Anderson,2,18471,John Ottman,2,9039,film making,886,high school,6270,sequel,9663,serial killer,10714,slasher,12339
False,12800000,"Drama, Crime, Music",16,en,10.684806,"Fine Line Features, Zentropa Entertainments, Danmarks Radio (DR), SVT Drama, Arte, Memfis Film, France 3 Cinéma, Angel films, TV 1000, Canal+, Constantin Film Produktion, Yleisradio (YLE), Arte France Cinéma, Westdeutscher Rundfunk (WDR), Blind Spot Pictures Oy, Vrijzinnig Protestantse Radio Omroep (VPRO), Film4, Liberator Productions, Icelandic Film, Film i Väst, Pain Unlimited GmbH Filmproduktion, Trust Film Svenska, Cinematograph A/S, What Else? B.V, Filmek A/S, Lantia Cinema & Audiovisivi","AR, DK, FI, FR, DE, IS, IT, NL, NO, SE, GB, US",2000-05-17,40031879.0,140.0,English,Dancer in the Dark,7.7,392.0,Heart of Gold Collection,498,"18, 80, 10402","8, 76, 119, 157, 201, 321, 591, 2996, 4524, 5358, 5755, 5975, 6916, 7025, 7330, 8659, 9349, 11239, 14937, 17513, 30268, 53667, 53668, 53669, 53670, 53671",Björk,1,47,Catherine Deneuve,1,50,David Morse,2,52,Peter Stormare,2,53,Joel Grey,2,6748,Lars von Trier,2,42,individual,30,dancing,246,usa,279,robbery,642,factory worker,730
False,0,Comedy,13785,en,6.256848,Castle Rock Entertainment,US,2000-09-19,0.0,90.0,English,Best in Show,6.7,168.0,,,35,97,Jay Brazeau,2,63791,Parker Posey,1,7489,Michael Hitchcock,2,75463,Catherine O'Hara,0,11514,Eugene Levy,2,26510,Christopher Guest,2,13524,illinois,1245,pet shop,2589,poodle,6879,independent film,10183,mockumentary,11800
False,30000000,Drama,10637,en,6.587726,"Walt Disney Pictures, Jerry Bruckheimer Films, Technical Black, Run It Up Productions Inc.",US,2000-09-29,136706683.0,113.0,English,Remember the Titans,7.4,835.0,,,18,"2, 130, 72823, 72824",Denzel Washington,2,5292,Will Patton,2,883,Ryan Hurst,2,43858,Wood Harris,2,65829,Hayden Panettiere,1,17265,Boaz Yakin,2,52358,ku klux klan,529,american football,579,trainer,1482,sports team,1483,race politics,3060
False,1000000,Horror,9003,en,10.81305,"New World Pictures, Cinemarque Entertainment BV, Film Futures, Rivdel Films",GB,1987-09-11,14564027.0,94.0,English,Hellraiser,6.9,464.0,Hellraiser Collection,8917,27,"1950, 15338, 15339, 15340",Andrew Robinson,0,14782,Clare Higgins,1,45588,Ashley Laurence,1,56551,Sean Chapman,2,56552,Oliver Smith,2,24737,Clive Barker,2,31211,underworld,1449,seduction,3182,supernatural,6152,pinhead,8377,revenge,9748
False,3000000,"Horror, Thriller",9064,en,8.541732,"New World Pictures, Cinemarque Entertainment, Film Futures, King Video Productions",GB,1988-12-23,12090735.0,97.0,English,Hellbound: Hellraiser II,6.3,227.0,Hellraiser Collection,8917,"27, 53","1950, 10170, 15339, 20607",Clare Higgins,1,45588,Ashley Laurence,1,56551,Kenneth Cranham,2,26258,Imogen Boorman,1,56918,William Hope,0,10207,Tony Randel,2,52194,seduction,3182,pain,4424,hell,6154,pinhead,8377,sequel,9663
False,5000000,"Horror, Thriller, War",11569,en,6.546551,"Fifth Avenue Entertainment, Trans Atlantic Entertainment, Lakeshore International","CA, US",1992-09-11,12534961.0,93.0,English,Hellraiser III: Hell on Earth,5.3,160.0,Hellraiser Collection,8917,"27, 53, 10752","15342, 15343, 53458",Kevin Bernhardt,2,68758,Terry Farrell,1,68759,Ken Carpenter,2,70783,Doug Bradley,2,73040,Paula Marshall,1,59449,Anthony Hickox,2,48965,nightclub,2334,game of dice,5611,scuplture,6024,pinhead,8377,cenobyten,8378
False,0,"Comedy, Drama",469,en,11.33706,,US,1984-10-01,0.0,89.0,"English, Magyar",Stranger Than Paradise,7.4,112.0,,,"35, 18",,John Lurie,2,6394,Eszter Balint,1,6395,Richard Edson,2,6396,Cecillia Stark,0,6397,Danny Rosen,0,6398,Jim Jarmusch,0,4429,new york,242,bet,622,horse race,643,florida,1196,hungary,1244
False,5115000,"Adventure, Science Fiction",2161,en,12.53841,Twentieth Century Fox Film Corporation,US,1966-08-24,12000000.0,100.0,English,Fantastic Voyage,6.7,108.0,,,"12, 878",306,Stephen Boyd,2,10020,Raquel Welch,1,21462,Edmond O'Brien,2,8254,Donald Pleasence,2,9221,Arthur O'Connell,2,857,Richard Fleischer,0,2087,submarine,339,coma,732,claustrophobia,2147,wound,2820,laser,3290
False,0,"Adventure, Horror, Science Fiction",10973,en,7.390658,Universal International Pictures (UI),US,1954-03-05,1300000.0,79.0,English,Creature from the Black Lagoon,6.7,152.0,Creature From The Black Lagoon (Universal Series),221537,"12, 27, 878",10330,Richard Carlson,2,67685,Julie Adams,1,31169,Richard Denning,2,54681,Antonio Moreno,2,30555,Nestor Paiva,2,56924,Jack Arnold,2,33883,monster,1299,boat,1422,paleontology,1719,expedition,1963,chase,3713
False,328000,"Horror, Science Fiction",10787,en,5.192905,Universal Pictures,US,1933-11-13,0.0,71.0,English,The Invisible Man,7.3,151.0,The Invisible Man (Universal Series),259401,"27, 878",33,Claude Rains,2,4113,Gloria Stuart,1,8535,William Harrigan,0,66789,Henry Travers,2,7666,Una O'Connor,1,2929,James Whale,2,2917,chemical,852,chemist,14750,scientist,14760,invisible man,160130,invisibility,189115
False,63600000,"Action, Drama, Thriller, Crime",10461,en,6.047757,"Franchise Pictures, Warner Bros., Morgan Creek Productions, The Canton Company",US,2000-10-06,19412993.0,102.0,English,Get Carter,4.8,147.0,,,"28, 18, 53, 80","1403, 6194, 10210, 22351",Sylvester Stallone,2,16483,Miranda Richardson,1,8436,Rachael Leigh Cook,1,38581,Mickey Rourke,2,2295,Johnny Strong,2,12796,Stephen T. Kay,2,56435,ritual,4720,pornographic video,5593,car crash,9844,dvd,159938,,
